1eed594f-9766-6b60-a654-7b48548d55fd,2024-02-27T18:23:51+01:00,reward,incoming,0.01,EUR,0.00000002,BNB,500000.00,EUR,Cryptocurrency,46,-,-,-,-,-
F1eed6518-79c6-6d9c-8a62-ad06bf516646,2024-02-28T16:53:35+01:00,deposit,incoming,1000.00,EUR,-,EUR,-,-,Fiat,-,0.00000000,EUR,-,-,-,0.00
T1eed6519-be49-6d10-1dab-d43027fcb25e,2024-02-28T16:54:12+01:00,buy,outgoing,1000.00,EUR,0.01743431,BTC,57358.16,EUR,Cryptocurrency,1,-,-,-,-,-,0.00
1eed56a9-8a34-62b0-7401-4e8eeb660321,2024-02-29T13:21:06+01:00,transfer(unstake),outgoing,32.21,EUR,0.01071890,ETH,3004.97,EUR,Cryptocurrency,5,-,-,-,-,-
1eed56a9-8ac1-6fe8-8e17-653e04d29c14,2024-02-29T13:21:07+01:00,transfer,incoming,34.45,EUR,0.01071890,ETH,3213.79,EUR,Cryptocurrency,5,-,-,-,-,-,-
1eedb134-9ccc-6130-981a-cdfa22cb635c,2024-03-05T18:10:38+01:00,reward,incoming,0.01,EUR,0.00021597,APE,46.30,EUR,Cryptocurrency,1102,-,-,-,-,-
1eedb136-a1bf-6334-914b-37cf9a16ceb7,2024-03-05T18:11:32+01:00,reward,incoming,0.01,EUR,0.00035718,AUDIO,28.00,EUR,Cryptocurrency,2198,-,-,-,-,-
1eedb137-fc96-620c-bdbd-4f9a66b4a4ad,2024-03-05T18:12:08+01:00,reward,incoming,0.01,EUR,0.00003058,SCRT,327.01,EUR,Cryptocurrency,2639,-,-,-,-,-
1eedb13a-30c9-6702-936e-67767c0c8ac1,2024-03-05T18:13:08+01:00,reward,incoming,0.01,EUR,0.00000002,BNB,500000.00,EUR,Cryptocurrency,46,-,-,-,-,-
F1eedf129-ffb0-6e74-9832-673cf642d959,2024-03-10T20:15:58+01:00,deposit,incoming,250.00,EUR,-,EUR,-,-,Fiat,-,0.00000000,EUR,-,-,-,0.00
T1eedf12a-afa2-6670-6400-ecf5e2356434,2024-03-10T20:16:20+01:00,buy,outgoing,250.00,EUR,0.06819878,ETH,3665.75,EUR,Cryptocurrency,5,-,-,-,-,-,0.00
1eedf159-9bfe-6108-9795-47b28ddf083a,2024-03-10T20:37:16+01:00,transfer,outgoing,281.93,EUR,0.07891768,ETH,3572.44,EUR,Cryptocurrency,5,-,-,-,-,-,-
1eedf159-9b24-6b10-49ae-0979c4ea7c75,2024-03-10T20:37:16+01:00,transfer(stake),incoming,281.93,EUR,0.07891768,ETH,3572.46,EUR,Cryptocurrency,5,-,-,-,-,-
F1eedfe38-4495-60d8-ad0f-532302d564d7,2024-03-11T21:11:16+01:00,deposit,incoming,300.00,EUR,-,EUR,-,-,Fiat,-,0.00000000,EUR,-,-,-,0.00
T1eedfe38-d1f1-69e0-c5b5-5ab61c52fcab,2024-03-11T21:11:33+01:00,buy,outgoing,300.00,EUR,440.37893785,XRP,0.68,EUR,Cryptocurrency,8,-,-,-,-,-,0.00
1eee0930-53d9-6186-a282-d9ee732f75ba,2024-03-12T18:07:34+01:00,reward,incoming,0.01,EUR,0.00003063,SCRT,326.48,EUR,Cryptocurrency,2639,-,-,-,-,-
1eee0938-88a5-6128-a39c-4f3c3c46121f,2024-03-12T18:11:15+01:00,reward,incoming,0.01,EUR,0.00021651,APE,46.19,EUR,Cryptocurrency,1102,-,-,-,-,-
1eee093b-a69c-6426-9c3f-377f835579ed,2024-03-12T18:12:38+01:00,reward,incoming,0.01,EUR,0.00000002,BNB,500000.00,EUR,Cryptocurrency,46,-,-,-,-,-
1eee093c-a543-6a9c-a07e-6b00c85240e5,2024-03-12T18:13:05+01:00,reward,incoming,0.01,EUR,0.00035809,AUDIO,27.93,EUR,Cryptocurrency,2198,-,-,-,-,-
1eee60b5-2bac-6ab4-868d-858a2853d1bb,2024-03-19T17:11:20+01:00,reward,incoming,0.15,EUR,0.00005056,ETH,2966.77,EUR,Cryptocurrency,5,-,-,-,-,-
1eee6133-a2e1-6642-a691-4bf68b245844,2024-03-19T18:07:54+01:00,reward,incoming,0.01,EUR,0.00003069,SCRT,325.84,EUR,Cryptocurrency,2639,-,-,-,-,-
1eee6136-70fa-60a4-9829-09ab1807cb74,2024-03-19T18:09:10+01:00,reward,incoming,0.01,EUR,0.00035900,AUDIO,27.86,EUR,Cryptocurrency,2198,-,-,-,-,-
1eee6137-cff8-678a-b12c-59280ea54936,2024-03-19T18:09:47+01:00,reward,incoming,0.01,EUR,0.00000002,BNB,500000.00,EUR,Cryptocurrency,46,-,-,-,-,-
1eee613d-0429-6c84-b593-cf95bd024a74,2024-03-19T18:12:06+01:00,reward,incoming,0.01,EUR,0.00021706,APE,46.07,EUR,Cryptocurrency,1102,-,-,-,-,-
1eeeb8b6-9677-6f02-a40c-bbf720cbbbf8,2024-03-26T17:10:49+01:00,reward,incoming,0.17,EUR,0.00005059,ETH,3360.35,EUR,Cryptocurrency,5,-,-,-,-,-
1eeeb935-1afd-6b7c-b041-a7272049d438,2024-03-26T18:07:25+01:00,reward,incoming,0.01,EUR,0.00000002,BNB,500000.00,EUR,Cryptocurrency,46,-,-,-,-,-
1eeeb93d-41f9-6a52-9128-471015348c74,2024-03-26T18:11:04+01:00,reward,incoming,0.01,EUR,0.00018817,APE,53.14,EUR,Cryptocurrency,1102,-,-,-,-,-
1eeeb940-0ad5-6906-aae2-bdf6db5fc34e,2024-03-26T18:12:19+01:00,reward,incoming,0.01,EUR,0.00003074,SCRT,325.31,EUR,Cryptocurrency,2639,-,-,-,-,-
1eeeb941-238d-627c-816b-4b3d789eeb96,2024-03-26T18:12:48+01:00,reward,incoming,0.01,EUR,0.00035991,AUDIO,27.78,EUR,Cryptocurrency,2198,-,-,-,-,-
1eef10f7-5b5c-6af0-bde8-25c56d482141,2024-04-02T18:38:39+02:00,reward,incoming,0.15,EUR,0.00005062,ETH,2963.26,EUR,Cryptocurrency,5,-,-,-,-,-
1eef1137-8524-6a00-b5c9-2b69a50685b7,2024-04-02T19:07:22+02:00,reward,incoming,0.01,EUR,0.00036083,AUDIO,27.71,EUR,Cryptocurrency,2198,-,-,-,-,-
1eef113c-2561-63c0-bb38-59eeecfb6593,2024-04-02T19:09:26+02:00,reward,incoming,0.01,EUR,0.00000002,BNB,500000.00,EUR,Cryptocurrency,46,-,-,-,-,-
1eef113d-55fb-6246-b79a-034d2ce14055,2024-04-02T19:09:58+02:00,reward,incoming,0.01,EUR,0.00003080,SCRT,324.68,EUR,Cryptocurrency,2639,-,-,-,-,-
1eef1142-e568-68de-a2f4-4d66ba04cff8,2024-04-02T19:12:27+02:00,reward,incoming,0.01,EUR,0.00018859,APE,53.03,EUR,Cryptocurrency,1102,-,-,-,-,-
1eef6902-c228-669a-9552-058b8f09c500,2024-04-09T18:42:37+02:00,reward,incoming,0.16,EUR,0.00005065,ETH,3158.93,EUR,Cryptocurrency,5,-,-,-,-,-
1eef693c-2e93-6d14-ae64-95a461b46df4,2024-04-09T19:08:18+02:00,reward,incoming,0.01,EUR,0.00000002,BNB,500000.00,EUR,Cryptocurrency,46,-,-,-,-,-
1eef693e-b5ac-6600-8922-f37e3c5c5f22,2024-04-09T19:09:26+02:00,reward,incoming,0.01,EUR,0.00036175,AUDIO,27.64,EUR,Cryptocurrency,2198,-,-,-,-,-
1eef6940-1ba1-6112-b3eb-dd86e4243a46,2024-04-09T19:10:03+02:00,reward,incoming,0.01,EUR,0.00003086,SCRT,324.04,EUR,Cryptocurrency,2639,-,-,-,-,-
1eef6944-f70f-6632-8bd4-cfebfb7bbe85,2024-04-09T19:12:14+02:00,reward,incoming,0.01,EUR,0.00018900,APE,52.91,EUR,Cryptocurrency,1102,-,-,-,-,-
1eefc0f7-f68f-6a8a-ba6c-d148c71de8a4,2024-04-16T18:36:38+02:00,reward,incoming,0.14,EUR,0.00004780,ETH,2928.87,EUR,Cryptocurrency,5,-,-,-,-,-
1eefc13e-fec4-68b2-8f53-2fac051dcb09,2024-04-16T19:08:25+02:00,reward,incoming,0.01,EUR,0.00000002,BNB,500000.00,EUR,Cryptocurrency,46,-,-,-,-,-
1eefc140-9df9-6ac6-8c5e-75c35f3ecb9b,2024-04-16T19:09:09+02:00,reward,incoming,0.01,EUR,0.00003091,SCRT,323.52,EUR,Cryptocurrency,2639,-,-,-,-,-
1eefc142-757e-686a-8c08-a3003a1ad68d,2024-04-16T19:09:58+02:00,reward,incoming,0.01,EUR,0.00036267,AUDIO,27.57,EUR,Cryptocurrency,2198,-,-,-,-,-
1eefc147-f140-6caa-8601-c12e9a870681,2024-04-16T19:12:25+02:00,reward,incoming,0.01,EUR,0.00018941,APE,52.80,EUR,Cryptocurrency,1102,-,-,-,-,-
1ef018e5-9228-69e8-ae84-011f4f88dc6a,2024-04-23T18:27:16+02:00,reward,incoming,0.14,EUR,0.00004783,ETH,2927.03,EUR,Cryptocurrency,5,-,-,-,-,-
1ef01941-0077-683a-b01c-3904082548eb,2024-04-23T19:08:10+02:00,reward,incoming,0.01,EUR,0.00000002,BNB,500000.00,EUR,Cryptocurrency,46,-,-,-,-,-
1ef01943-ab63-68d2-9a51-ab550582072a,2024-04-23T19:09:22+02:00,reward,incoming,0.01,EUR,0.00003097,SCRT,322.89,EUR,Cryptocurrency,2639,-,-,-,-,-
1ef01949-6d62-610e-b9c4-197b3601e88e,2024-04-23T19:11:56+02:00,reward,incoming,0.01,EUR,0.00018982,APE,52.68,EUR,Cryptocurrency,1102,-,-,-,-,-
1ef0194b-598e-64be-9b6f-b3977881dc8c,2024-04-23T19:12:48+02:00,reward,incoming,0.01,EUR,0.00036360,AUDIO,27.50,EUR,Cryptocurrency,2198,-,-,-,-,-
1ef0710f-4d3f-6dcc-b606-5b652d3e1a7c,2024-04-30T18:44:48+02:00,reward,incoming,0.13,EUR,0.00004786,ETH,2716.26,EUR,Cryptocurrency,5,-,-,-,-,-
1ef07147-c032-6c52-ad36-79a6e8477672,2024-04-30T19:10:03+02:00,reward,incoming,0.01,EUR,0.00019023,APE,52.57,EUR,Cryptocurrency,1102,-,-,-,-,-
1ef07149-c0d1-6e90-8192-fdccc410a108,2024-04-30T19:10:57+02:00,reward,incoming,0.01,EUR,0.00000002,BNB,500000.00,EUR,Cryptocurrency,46,-,-,-,-,-
1ef0714a-a33e-6a9e-b4ab-29de3f088fd8,2024-04-30T19:11:20+02:00,reward,incoming,0.01,EUR,0.00036452,AUDIO,27.43,EUR,Cryptocurrency,2198,-,-,-,-,-
1ef0714c-88e2-64a0-981e-196116ef9c92,2024-04-30T19:12:11+02:00,reward,incoming,0.01,EUR,0.00003103,SCRT,322.27,EUR,Cryptocurrency,2639,-,-,-,-,-
1ef0c8e6-606d-6e6a-a0ed-e9a9342463cc,2024-05-07T18:25:20+02:00,reward,incoming,0.14,EUR,0.00004789,ETH,2923.37,EUR,Cryptocurrency,5,-,-,-,-,-
1ef0c948-18df-628a-a463-5f19cbef1293,2024-05-07T19:09:04+02:00,reward,incoming,0.01,EUR,0.00000002,BNB,500000.00,EUR,Cryptocurrency,46,-,-,-,-,-
1ef0c94d-1524-6816-8f66-bd7a48ea9797,2024-05-07T19:11:17+02:00,reward,incoming,0.01,EUR,0.00019065,APE,52.45,EUR,Cryptocurrency,1102,-,-,-,-,-
1ef0c94f-70ce-6f2a-8ddb-9d7b9d808837,2024-05-07T19:12:21+02:00,reward,incoming,0.01,EUR,0.00036545,AUDIO,27.36,EUR,Cryptocurrency,2198,-,-,-,-,-
1ef0c950-c0d8-6c0e-8ab6-d545552c8a6e,2024-05-07T19:12:56+02:00,reward,incoming,0.01,EUR,0.00003108,SCRT,321.75,EUR,Cryptocurrency,2639,-,-,-,-,-
1ef120d9-caec-6f48-857c-697f12880b01,2024-05-14T18:18:34+02:00,reward,incoming,0.13,EUR,0.00004792,ETH,2712.85,EUR,Cryptocurrency,5,-,-,-,-,-
1ef12149-d91b-6522-a2f4-11fa88e0b1c5,2024-05-14T19:08:42+02:00,reward,incoming,0.01,EUR,0.00000002,BNB,500000.00,EUR,Cryptocurrency,46,-,-,-,-,-
1ef1214d-4634-6520-8082-6b9aab7e5c4e,2024-05-14T19:10:14+02:00,reward,incoming,0.01,EUR,0.00003114,SCRT,321.13,EUR,Cryptocurrency,2639,-,-,-,-,-
1ef12152-4ac1-6f7a-aeab-093961ba677f,2024-05-14T19:12:29+02:00,reward,incoming,0.01,EUR,0.00019106,APE,52.34,EUR,Cryptocurrency,1102,-,-,-,-,-
1ef12154-232e-6510-af40-61926ce2e5f6,2024-05-14T19:13:18+02:00,reward,incoming,0.01,EUR,0.00036638,AUDIO,27.29,EUR,Cryptocurrency,2198,-,-,-,-,-
1ef17909-39e3-6e60-bb0c-09d3c8540a6e,2024-05-21T18:38:39+02:00,reward,incoming,0.17,EUR,0.00004795,ETH,3545.36,EUR,Cryptocurrency,5,-,-,-,-,-
1ef17949-0e78-6f2e-a6f9-f785a1108017,2024-05-21T19:07:12+02:00,reward,incoming,0.01,EUR,0.00000002,BNB,500000.00,EUR,Cryptocurrency,46,-,-,-,-,-
1ef17950-1749-6a98-9a65-fb2be2498523,2024-05-21T19:10:21+02:00,reward,incoming,0.01,EUR,0.00019148,APE,52.22,EUR,Cryptocurrency,1102,-,-,-,-,-
1ef17953-6c68-62d8-9a83-65508a3f9f9c,2024-05-21T19:11:50+02:00,reward,incoming,0.01,EUR,0.00003120,SCRT,320.51,EUR,Cryptocurrency,2639,-,-,-,-,-
1ef17954-6ffc-6088-9a31-b3ee447b674c,2024-05-21T19:12:18+02:00,reward,incoming,0.01,EUR,0.00036732,AUDIO,27.22,EUR,Cryptocurrency,2198,-,-,-,-,-
1ef1d127-122a-66c8-8720-31d969e2797a,2024-05-28T18:50:51+02:00,reward,incoming,0.17,EUR,0.00004798,ETH,3543.14,EUR,Cryptocurrency,5,-,-,-,-,-
1ef1d14c-04fb-60e0-a891-b74365031614,2024-05-28T19:07:23+02:00,reward,incoming,0.01,EUR,0.00003125,SCRT,320.00,EUR,Cryptocurrency,2639,-,-,-,-,-
1ef1d150-0ebe-6326-83bd-29a2a85e387d,2024-05-28T19:09:11+02:00,reward,incoming,0.01,EUR,0.00000002,BNB,500000.00,EUR,Cryptocurrency,46,-,-,-,-,-
1ef1d155-66ff-6cb0-9909-3363cc28868f,2024-05-28T19:11:35+02:00,reward,incoming,0.01,EUR,0.00019189,APE,52.11,EUR,Cryptocurrency,1102,-,-,-,-,-
1ef1d157-e090-692e-b627-6394d32ecd7d,2024-05-28T19:12:41+02:00,reward,incoming,0.01,EUR,0.00036825,AUDIO,27.16,EUR,Cryptocurrency,2198,-,-,-,-,-
1ef22911-ca3b-6676-a8d9-27ace22d89fc,2024-06-04T18:40:11+02:00,reward,incoming,0.16,EUR,0.00004511,ETH,3546.89,EUR,Cryptocurrency,5,-,-,-,-,-
1ef22954-e913-6c36-a145-d14da4f899b7,2024-06-04T19:10:13+02:00,reward,incoming,0.01,EUR,0.00019231,APE,52.00,EUR,Cryptocurrency,1102,-,-,-,-,-
1ef22958-023c-66d8-b325-032f43d6d81a,2024-06-04T19:11:36+02:00,reward,incoming,0.01,EUR,0.00036919,AUDIO,27.09,EUR,Cryptocurrency,2198,-,-,-,-,-
1ef2295b-c143-6d94-9167-c74c277c9664,2024-06-04T19:13:17+02:00,reward,incoming,0.01,EUR,0.00003131,SCRT,319.39,EUR,Cryptocurrency,2639,-,-,-,-,-
1ef280ec-6d9e-6ce6-854d-c7393da729c2,2024-06-11T18:22:20+02:00,reward,incoming,0.15,EUR,0.00004513,ETH,3323.73,EUR,Cryptocurrency,5,-,-,-,-,-
1ef28152-d0d6-6dd4-8c5d-b785e5288f19,2024-06-11T19:08:08+02:00,reward,incoming,0.01,EUR,0.00003137,SCRT,318.78,EUR,Cryptocurrency,2639,-,-,-,-,-
1ef28158-d9c7-6c1c-8e69-ebebb3699e60,2024-06-11T19:10:50+02:00,reward,incoming,0.01,EUR,0.00019273,APE,51.89,EUR,Cryptocurrency,1102,-,-,-,-,-
1ef2815c-53ca-6ad4-ab5b-3d6ded8ebfda,2024-06-11T19:12:24+02:00,reward,incoming,0.01,EUR,0.00037013,AUDIO,27.02,EUR,Cryptocurrency,2198,-,-,-,-,-
1ef2d91f-0f76-675a-8106-130be7c54916,2024-06-18T18:43:50+02:00,reward,incoming,0.14,EUR,0.00004516,ETH,3100.09,EUR,Cryptocurrency,5,-,-,-,-,-
1ef2d953-c677-66d2-835a-cf515009ccd5,2024-06-18T19:07:25+02:00,reward,incoming,0.01,EUR,0.00003143,SCRT,318.17,EUR,Cryptocurrency,2639,-,-,-,-,-
1ef2d956-83ff-693c-b19e-b56a648b34b2,2024-06-18T19:08:39+02:00,reward,incoming,0.01,EUR,0.00037107,AUDIO,26.95,EUR,Cryptocurrency,2198,-,-,-,-,-
1ef2d95e-12ce-6f12-b480-573398ec1179,2024-06-18T19:12:02+02:00,reward,incoming,0.01,EUR,0.00019315,APE,51.77,EUR,Cryptocurrency,1102,-,-,-,-,-
1ef33114-fc04-68b8-83cc-df25b3a772e1,2024-06-25T18:38:11+02:00,reward,incoming,0.14,EUR,0.00004518,ETH,3098.72,EUR,Cryptocurrency,5,-,-,-,-,-
1ef3315a-faee-6fa0-af9a-81dd513bb452,2024-06-25T19:09:30+02:00,reward,incoming,0.01,EUR,0.00019357,APE,51.66,EUR,Cryptocurrency,1102,-,-,-,-,-
1ef3315d-78f6-6a4a-9be8-3992cb465a2d,2024-06-25T19:10:37+02:00,reward,incoming,0.01,EUR,0.00037202,AUDIO,26.88,EUR,Cryptocurrency,2198,-,-,-,-,-
1ef33160-c9c1-690e-9598-f52d5f155d33,2024-06-25T19:12:06+02:00,reward,incoming,0.01,EUR,0.00003148,SCRT,317.66,EUR,Cryptocurrency,2639,-,-,-,-,-
1ef38920-5b44-6590-9419-1dd9479f1034,2024-07-02T18:42:08+02:00,reward,incoming,0.14,EUR,0.00004521,ETH,3096.66,EUR,Cryptocurrency,5,-,-,-,-,-
1ef38955-5639-6502-9edc-bb0d864d06bd,2024-07-02T19:05:50+02:00,reward,incoming,0.01,EUR,0.00003154,SCRT,317.06,EUR,Cryptocurrency,2639,-,-,-,-,-
1ef38957-ba8a-6f72-901f-cb2071c4c2fe,2024-07-02T19:06:54+02:00,reward,incoming,0.01,EUR,0.00037297,AUDIO,26.81,EUR,Cryptocurrency,2198,-,-,-,-,-
1ef3895d-ad76-6fa6-a9c5-3d2828661416,2024-07-02T19:09:34+02:00,reward,incoming,0.01,EUR,0.00019399,APE,51.55,EUR,Cryptocurrency,1102,-,-,-,-,-
1ef3e11b-1dd3-6abe-b95e-7173831c4400,2024-07-09T18:38:39+02:00,reward,incoming,0.13,EUR,0.00004523,ETH,2874.20,EUR,Cryptocurrency,5,-,-,-,-,-
1ef3e15d-22a9-659c-9d4e-f9c876ea5ba2,2024-07-09T19:08:11+02:00,reward,incoming,0.01,EUR,0.00019441,APE,51.44,EUR,Cryptocurrency,1102,-,-,-,-,-
1ef3e161-9046-6042-ae62-93cffe496629,2024-07-09T19:10:10+02:00,reward,incoming,0.01,EUR,0.00003160,SCRT,316.46,EUR,Cryptocurrency,2639,-,-,-,-,-
1ef3e162-c8ec-699a-8c74-efb4d5cc68ba,2024-07-09T19:10:42+02:00,reward,incoming,0.01,EUR,0.00037392,AUDIO,26.74,EUR,Cryptocurrency,2198,-,-,-,-,-
1ef43917-4237-65aa-924d-4181475a2496,2024-07-16T18:35:46+02:00,reward,incoming,0.14,EUR,0.00004526,ETH,3093.24,EUR,Cryptocurrency,5,-,-,-,-,-
1ef4395d-d21d-6dd6-af73-dd3a6316a520,2024-07-16T19:07:21+02:00,reward,incoming,0.01,EUR,0.00003166,SCRT,315.86,EUR,Cryptocurrency,2639,-,-,-,-,-
1ef4395f-0b24-6304-a58a-e16bd5df3083,2024-07-16T19:07:53+02:00,reward,incoming,0.01,EUR,0.00037487,AUDIO,26.68,EUR,Cryptocurrency,2198,-,-,-,-,-
1ef43966-826a-66d2-bd23-15de8c6cc38e,2024-07-16T19:11:14+02:00,reward,incoming,0.01,EUR,0.00019483,APE,51.33,EUR,Cryptocurrency,1102,-,-,-,-,-
1ef490e1-5d18-6528-921c-9f932c96ea5a,2024-07-23T18:10:31+02:00,reward,incoming,0.14,EUR,0.00004529,ETH,3091.19,EUR,Cryptocurrency,5,-,-,-,-,-
1ef4915c-0fd6-6118-a78e-f35933a97880,2024-07-23T19:05:25+02:00,reward,incoming,0.01,EUR,0.00037582,AUDIO,26.61,EUR,Cryptocurrency,2198,-,-,-,-,-
1ef49163-fbbe-6196-afb2-73e02a970e49,2024-07-23T19:08:57+02:00,reward,incoming,0.01,EUR,0.00019526,APE,51.21,EUR,Cryptocurrency,1102,-,-,-,-,-
1ef49167-652e-6650-94c8-9d1aae59100b,2024-07-23T19:10:29+02:00,reward,incoming,0.01,EUR,0.00003171,SCRT,315.36,EUR,Cryptocurrency,2639,-,-,-,-,-
1ef4e8f3-6e97-679e-9130-7f1f443c064a,2024-07-30T18:17:28+02:00,reward,incoming,0.14,EUR,0.00004531,ETH,3089.83,EUR,Cryptocurrency,5,-,-,-,-,-
1ef4e96b-6695-617c-be40-19334791fa1d,2024-07-30T19:11:08+02:00,reward,incoming,0.01,EUR,0.00019568,APE,51.10,EUR,Cryptocurrency,1102,-,-,-,-,-
1ef4e96d-8829-6796-9d2a-614a9e9f1a1c,2024-07-30T19:12:05+02:00,reward,incoming,0.01,EUR,0.00003177,SCRT,314.76,EUR,Cryptocurrency,2639,-,-,-,-,-
1ef4e96f-20a9-61a0-b8a1-c17d8d0ed642,2024-07-30T19:12:48+02:00,reward,incoming,0.01,EUR,0.00037678,AUDIO,26.54,EUR,Cryptocurrency,2198,-,-,-,-,-
1ef540f4-727b-678a-a493-3f75e5822149,2024-08-06T18:16:46+02:00,reward,incoming,0.11,EUR,0.00004534,ETH,2426.11,EUR,Cryptocurrency,5,-,-,-,-,-
1ef54168-6b42-6148-86cb-1b1cab2cbaab,2024-08-06T19:08:39+02:00,reward,incoming,0.01,EUR,0.00037774,AUDIO,26.47,EUR,Cryptocurrency,2198,-,-,-,-,-
1ef5416e-65e1-618a-8e47-d78077a2d657,2024-08-06T19:11:20+02:00,reward,incoming,0.01,EUR,0.00019611,APE,50.99,EUR,Cryptocurrency,1102,-,-,-,-,-
1ef54171-980f-6104-aedc-33eb1892253f,2024-08-06T19:12:46+02:00,reward,incoming,0.01,EUR,0.00003183,SCRT,314.17,EUR,Cryptocurrency,2639,-,-,-,-,-
1ef5991a-a93e-6104-be23-cd511dd3b1d7,2024-08-13T18:32:43+02:00,reward,incoming,0.11,EUR,0.00004536,ETH,2425.04,EUR,Cryptocurrency,5,-,-,-,-,-
1ef59969-131e-6576-9942-ff4b1101cf24,2024-08-13T19:07:48+02:00,reward,incoming,0.01,EUR,0.00003189,SCRT,313.58,EUR,Cryptocurrency,2639,-,-,-,-,-
1ef5996d-b847-6300-b8a6-8f86b304ad2a,2024-08-13T19:09:53+02:00,reward,incoming,0.01,EUR,0.00019653,APE,50.88,EUR,Cryptocurrency,1102,-,-,-,-,-
1ef5996f-f278-6f40-80ee-33217187bc3d,2024-08-13T19:10:53+02:00,reward,incoming,0.01,EUR,0.00037870,AUDIO,26.41,EUR,Cryptocurrency,2198,-,-,-,-,-
1ef5f12e-c35e-6b3a-bb5c-772baa1e10f4,2024-08-20T18:40:34+02:00,reward,incoming,0.11,EUR,0.00004539,ETH,2423.44,EUR,Cryptocurrency,5,-,-,-,-,-
1ef5f16a-ce05-69a8-bb50-bb1bb7d84af1,2024-08-20T19:07:26+02:00,reward,incoming,0.01,EUR,0.00003195,SCRT,312.99,EUR,Cryptocurrency,2639,-,-,-,-,-
1ef5f16b-cbd0-663c-a809-4ffb282d00b1,2024-08-20T19:07:53+02:00,reward,incoming,0.01,EUR,0.00037967,AUDIO,26.34,EUR,Cryptocurrency,2198,-,-,-,-,-
1ef5f173-2336-632a-8d31-ad4db5f86022,2024-08-20T19:11:10+02:00,reward,incoming,0.01,EUR,0.00019696,APE,50.77,EUR,Cryptocurrency,1102,-,-,-,-,-
1ef64903-9d0f-6f92-b9db-9de983544ac1,2024-08-27T18:20:07+02:00,reward,incoming,0.11,EUR,0.00004541,ETH,2422.37,EUR,Cryptocurrency,5,-,-,-,-,-
1ef6496a-222e-6be0-a783-67b2654e38b7,2024-08-27T19:05:59+02:00,reward,incoming,0.01,EUR,0.00038064,AUDIO,26.27,EUR,Cryptocurrency,2198,-,-,-,-,-
1ef6496d-e207-609a-af4b-a3daefcc940c,2024-08-27T19:07:40+02:00,reward,incoming,0.01,EUR,0.00003201,SCRT,312.40,EUR,Cryptocurrency,2639,-,-,-,-,-
1ef64973-8a3f-6208-ad52-a143dfceaf47,2024-08-27T19:10:12+02:00,reward,incoming,0.01,EUR,0.00019739,APE,50.66,EUR,Cryptocurrency,1102,-,-,-,-,-
1ef6a151-420c-64aa-bf6a-4164960ce321,2024-09-03T18:53:43+02:00,reward,incoming,0.11,EUR,0.00004544,ETH,2420.77,EUR,Cryptocurrency,5,-,-,-,-,-
1ef6a16c-2cbe-61be-9d63-7720e2757ce2,2024-09-03T19:05:46+02:00,reward,incoming,0.01,EUR,0.00038161,AUDIO,26.20,EUR,Cryptocurrency,2198,-,-,-,-,-
1ef6a16f-d481-6f60-92f5-31ab5695ed26,2024-09-03T19:07:24+02:00,reward,incoming,0.01,EUR,0.00003206,SCRT,311.92,EUR,Cryptocurrency,2639,-,-,-,-,-
1ef6a175-d478-6978-851b-3d92a93ad07b,2024-09-03T19:10:05+02:00,reward,incoming,0.01,EUR,0.00019782,APE,50.55,EUR,Cryptocurrency,1102,-,-,-,-,-
1ef6f954-4bef-6fe8-99f2-37e7f4d4b245,2024-09-10T18:53:56+02:00,reward,incoming,0.11,EUR,0.00004547,ETH,2419.18,EUR,Cryptocurrency,5,-,-,-,-,-
1ef6f971-4a18-62fc-a29f-39d132268578,2024-09-10T19:06:54+02:00,reward,incoming,0.01,EUR,0.00038258,AUDIO,26.14,EUR,Cryptocurrency,2198,-,-,-,-,-
1ef6f974-8fd8-6abe-b280-374f02076311,2024-09-10T19:08:22+02:00,reward,incoming,0.01,EUR,0.00003212,SCRT,311.33,EUR,Cryptocurrency,2639,-,-,-,-,-
1ef6f97a-3458-6148-8cf6-bbdc117a2e2e,2024-09-10T19:10:54+02:00,reward,incoming,0.01,EUR,0.00019825,APE,50.44,EUR,Cryptocurrency,1102,-,-,-,-,-
1ef7510b-2574-686e-a92e-cd043991efa9,2024-09-17T18:20:04+02:00,reward,incoming,0.10,EUR,0.00004549,ETH,2198.29,EUR,Cryptocurrency,5,-,-,-,-,-
1ef75171-204f-62c4-8fff-a755080cf93c,2024-09-17T19:05:41+02:00,reward,incoming,0.01,EUR,0.00038355,AUDIO,26.07,EUR,Cryptocurrency,2198,-,-,-,-,-
1ef75175-db6c-6e9a-a712-d79238c557e4,2024-09-17T19:07:48+02:00,reward,incoming,0.01,EUR,0.00003218,SCRT,310.75,EUR,Cryptocurrency,2639,-,-,-,-,-
1ef7517b-39a8-68c4-96b0-fd891fa16dcc,2024-09-17T19:10:12+02:00,reward,incoming,0.01,EUR,0.00019868,APE,50.33,EUR,Cryptocurrency,1102,-,-,-,-,-
1ef7a902-43f5-69e2-b23c-3fc0fdb2d0bb,2024-09-24T18:14:57+02:00,reward,incoming,0.10,EUR,0.00004397,ETH,2274.28,EUR,Cryptocurrency,5,-,-,-,-,-
1ef7a978-428e-6fec-8414-6932a919f92a,2024-09-24T19:07:44+02:00,reward,incoming,0.01,EUR,0.00038453,AUDIO,26.01,EUR,Cryptocurrency,2198,-,-,-,-,-
